key,figure,case_label,title,subtitle,color,t_over_T,Y_over_d,theta_over_pi
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.000000,0.330000,0.030000
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.005556,0.330199,0.031250
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.011111,0.330448,0.032457
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.016667,0.330746,0.033622
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.022222,0.331091,0.034745
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.027778,0.331480,0.035826
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.033333,0.331914,0.036866
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.038889,0.332389,0.037865
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.044444,0.332905,0.038822
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.050000,0.333459,0.039738
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.055556,0.334050,0.040614
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.061111,0.334678,0.041449
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.066667,0.335339,0.042244
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.072222,0.336032,0.042999
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.077778,0.336756,0.043714
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.083333,0.337509,0.044389
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.088889,0.338289,0.045025
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.094444,0.339096,0.045621
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.100000,0.339926,0.046178
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.105556,0.340779,0.046697
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.111111,0.341653,0.047177
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.116667,0.342547,0.047618
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.122222,0.343458,0.048022
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.127778,0.344385,0.048387
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.133333,0.345327,0.048714
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.138889,0.346282,0.049004
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.144444,0.347248,0.049256
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.150000,0.348224,0.049472
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.155556,0.349208,0.049650
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.161111,0.350200,0.049791
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.166667,0.351254,0.049896
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.172222,0.352394,0.049965
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.177778,0.353616,0.049997
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.183333,0.354915,0.049991
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.188889,0.356287,0.049938
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.194444,0.357729,0.049837
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.200000,0.359237,0.049690
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.205556,0.360806,0.049495
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.211111,0.362432,0.049255
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.216667,0.364111,0.048969
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.222222,0.365840,0.048639
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.227778,0.367614,0.048264
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.233333,0.369429,0.047845
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.238889,0.371281,0.047384
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.244444,0.373166,0.046880
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.250000,0.375080,0.046334
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.255556,0.377020,0.045747
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.261111,0.378980,0.045119
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.266667,0.380957,0.044451
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.272222,0.382947,0.043743
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.277778,0.384945,0.042996
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.283333,0.386949,0.042211
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.288889,0.388953,0.041388
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.294444,0.390954,0.040528
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.300000,0.392947,0.039631
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.305556,0.394929,0.038698
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.311111,0.396896,0.037729
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.316667,0.398843,0.036725
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.322222,0.400781,0.035687
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.327778,0.402843,0.034615
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.333333,0.405048,0.033510
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.338889,0.407384,0.032372
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.344444,0.409835,0.031202
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.350000,0.412389,0.030000
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.355556,0.415032,0.028109
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.361111,0.417750,0.024940
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.366667,0.420530,0.020599
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.372222,0.423357,0.015192
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.377778,0.426218,0.008825
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.383333,0.429100,0.001604
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.388889,0.431988,-0.006366
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.394444,0.434869,-0.014978
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.400000,0.437729,-0.024128
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.405556,0.440554,-0.033708
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.411111,0.443331,-0.043614
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.416667,0.446046,-0.053740
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.422222,0.448686,-0.063979
